Arduino to MATLAB PPM Reader; by Gabriel Staples; 3 April 2014
Note: all of the channel PPM values read in by the Arduino are one or more loop iterations old; ex (if we are only preloading the serial buffer with ONE data packet): the PPM values that the Arduino is grabbing this loop will not be read into MATLAB until the next loop; and the PPM values being recorded this loop are the values the Arduino grabbed during the previous loop.

1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
packet_num(-), Arduino time stamp--t(ms), PPM_gap, PPM_pd(us),PPM_freq(Hz), t_since_interrupt(ms), Tx_on(-),Bytes_avail_in_MATLAB_serial_buffer, Bad_packet_cnt,Ch1(us), Ch2(us), Ch3(us), Ch4(us), Ch5(us), Ch6(us), Ch7(us), Ch8(us)
291.0000,60610.0000,11394.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1492.0000,982.0000,981.0000,1490.0000,1490.0000
292.0000,60855.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1544.0000,1486.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
293.0000,61116.0000,11394.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
294.0000,61355.0000,11393.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1542.0000,1488.0000,1488.0000,1492.0000,983.0000,980.0000,1490.0000,1490.0000
295.0000,61623.0000,11394.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1542.0000,1488.0000,1491.0000,1490.0000,982.0000,984.0000,1487.0000,1490.0000
296.0000,61893.0000,11391.0000,22351.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1487.0000,1493.0000,981.0000,982.0000,1491.0000,1490.0000
297.0000,62152.0000,11394.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1491.0000,1486.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
298.0000,62408.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1542.0000,1489.0000,1487.0000,1495.0000,980.0000,982.0000,1494.0000,1487.0000
299.0000,62669.0000,11394.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1493.0000,985.0000,979.0000,1490.0000,1490.0000
300.0000,62930.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1489.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
301.0000,63193.0000,11397.0000,22353.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1538.0000,1489.0000,1488.0000,1493.0000,981.0000,982.0000,1491.0000,1490.0000
302.0000,63455.0000,11393.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1490.0000,1490.0000,982.0000,983.0000,1489.0000,1490.0000
303.0000,63705.0000,11392.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1493.0000,981.0000,982.0000,1490.0000,1492.0000
304.0000,63991.0000,11394.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1542.0000,1489.0000,1487.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
305.0000,64242.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1493.0000,981.0000,981.0000,1493.0000,1487.0000
306.0000,64552.0000,11393.0000,22349.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1542.0000,1529.0000,1464.0000,1489.0000,982.0000,984.0000,1488.0000,1490.0000
307.0000,64839.0000,11399.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1541.0000,1652.0000,1310.0000,1493.0000,982.0000,982.0000,1490.0000,1493.0000
308.0000,65104.0000,11586.0000,22349.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1542.0000,1599.0000,1178.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
309.0000,65347.0000,11668.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1542.0000,1568.0000,1128.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
310.0000,65574.0000,11714.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1541.0000,1560.0000,1093.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
311.0000,65805.0000,11751.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1560.0000,1059.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
312.0000,66048.0000,11800.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1541.0000,1551.0000,1007.0000,1492.0000,985.0000,978.0000,1491.0000,1490.0000
313.0000,66289.0000,11830.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1541.0000,1559.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
314.0000,66533.0000,11835.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1551.0000,979.0000,1493.0000,983.0000,981.0000,1490.0000,1490.0000
315.0000,66801.0000,12032.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1319.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
316.0000,67031.0000,12288.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1541.0000,1087.0000,982.0000,1493.0000,981.0000,982.0000,1490.0000,1490.0000
317.0000,67277.0000,12405.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1541.0000,984.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
318.0000,67516.0000,12101.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,982.0000,1324.0000,1493.0000,982.0000,982.0000,1491.0000,1490.0000
319.0000,67756.0000,11885.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,988.0000,1517.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
320.0000,67995.0000,11083.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1478.0000,1809.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
321.0000,68238.0000,11008.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1541.0000,1654.0000,1724.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
322.0000,68464.0000,10800.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1541.0000,1977.0000,1565.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
323.0000,68692.0000,11021.0000,22351.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1540.0000,1977.0000,1374.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
324.0000,68929.0000,11426.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1541.0000,1948.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
325.0000,69172.0000,11544.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1541.0000,1836.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
326.0000,69419.0000,11823.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1542.0000,1515.0000,982.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
327.0000,69671.0000,12192.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1196.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
328.0000,69908.0000,12403.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1542.0000,985.0000,981.0000,1494.0000,980.0000,982.0000,1493.0000,1488.0000
329.0000,70153.0000,12405.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,984.0000,982.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
330.0000,70383.0000,12251.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1541.0000,982.0000,1188.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
331.0000,70627.0000,11446.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1541.0000,1357.0000,1742.0000,1493.0000,982.0000,982.0000,1490.0000,1494.0000
332.0000,70876.0000,11109.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1541.0000,1878.0000,1336.0000,1493.0000,981.0000,982.0000,1491.0000,1490.0000
333.0000,71129.0000,11669.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1232.0000,1487.0000,1490.0000,982.0000,983.0000,1489.0000,1490.0000
334.0000,71371.0000,11402.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1475.0000,1494.0000,1492.0000,982.0000,985.0000,1487.0000,1490.0000
335.0000,71618.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
336.0000,71859.0000,11387.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,981.0000,982.0000,1490.0000,1490.0000
337.0000,72101.0000,11390.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1492.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
338.0000,72334.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1491.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
339.0000,72581.0000,11391.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
340.0000,72818.0000,11390.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
341.0000,73054.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
342.0000,73320.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
343.0000,73559.0000,11390.0000,22350.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
344.0000,73794.0000,11391.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1491.0000,1494.0000,981.0000,982.0000,1492.0000,1489.0000
345.0000,74037.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
346.0000,74284.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
347.0000,74529.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
348.0000,74768.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
349.0000,75011.0000,11390.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1542.0000,1488.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1491.0000
350.0000,75269.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,981.0000,1491.0000,1490.0000
351.0000,75507.0000,11389.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1543.0000,1489.0000,1491.0000,1493.0000,982.0000,981.0000,1490.0000,1491.0000
352.0000,75735.0000,11391.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
353.0000,75965.0000,11390.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,983.0000,981.0000,1490.0000,1490.0000
354.0000,76226.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
355.0000,76474.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
356.0000,76733.0000,11390.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
357.0000,76990.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
358.0000,77255.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
359.0000,77487.0000,11391.0000,22347.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
360.0000,77731.0000,11390.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
361.0000,77972.0000,11390.0000,22349.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1494.0000,981.0000,982.0000,1490.0000,1490.0000
362.0000,78216.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,981.0000,1490.0000,1490.0000
363.0000,78490.0000,11390.0000,22349.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1491.0000,1490.0000
364.0000,78728.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,981.0000,982.0000,1490.0000,1490.0000
365.0000,78978.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
366.0000,79216.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1542.0000,1488.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
367.0000,79450.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1492.0000,1492.0000,982.0000,981.0000,1490.0000,1490.0000
368.0000,79698.0000,11390.0000,22349.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1544.0000,1486.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
369.0000,79940.0000,11391.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1492.0000,982.0000,985.0000,1488.0000,1490.0000
370.0000,80187.0000,11390.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
371.0000,80432.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,981.0000,982.0000,1490.0000,1490.0000
372.0000,80670.0000,11390.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
373.0000,80915.0000,11875.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,985.0000,1488.0000,1491.0000,1497.0000,982.0000,982.0000,1490.0000,1490.0000
374.0000,81160.0000,11957.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
375.0000,81413.0000,11957.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,981.0000,1489.0000,1492.0000,1485.0000,982.0000,982.0000,1490.0000,1490.0000
376.0000,81657.0000,11957.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
377.0000,81893.0000,11956.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,982.0000,1492.0000,1488.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
378.0000,82156.0000,11958.0000,22352.0000,45.0000,3.0000,1.0000,42.0000,0.0000,980.0000,1488.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
379.0000,82388.0000,11957.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1485.0000,982.0000,983.0000,1489.0000,1490.0000
380.0000,82634.0000,11954.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1492.0000
381.0000,82921.0000,11957.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
382.0000,83166.0000,11956.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1488.0000,979.0000,981.0000,1491.0000,1490.0000
383.0000,83417.0000,11957.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
384.0000,83663.0000,11957.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1485.0000,982.0000,982.0000,1490.0000,1490.0000
385.0000,83911.0000,11957.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
386.0000,84145.0000,11957.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
387.0000,84477.0000,11956.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,982.0000,1488.0000,1491.0000,1486.0000,982.0000,982.0000,1490.0000,1491.0000
388.0000,84728.0000,11950.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
389.0000,84971.0000,11950.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1493.0000,981.0000,982.0000,1490.0000,1490.0000
390.0000,85211.0000,11950.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
391.0000,85459.0000,11950.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
392.0000,85704.0000,11949.0000,22349.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1488.0000,1491.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
393.0000,85955.0000,11951.0000,22348.0000,45.0000,3.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1491.0000,982.0000,982.0000,1490.0000,1490.0000
394.0000,86205.0000,11952.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,985.0000,1485.0000,1491.0000,1490.0000,982.0000,981.0000,1490.0000,1490.0000
395.0000,86453.0000,11958.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1484.0000,981.0000,982.0000,1490.0000,1490.0000
396.0000,86688.0000,11960.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1481.0000,982.0000,982.0000,1489.0000,1490.0000
397.0000,86953.0000,11969.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,981.0000,1489.0000,1494.0000,1471.0000,982.0000,982.0000,1490.0000,1490.0000
398.0000,87186.0000,11957.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1487.0000,982.0000,982.0000,1490.0000,1490.0000
399.0000,87437.0000,11963.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,982.0000,1488.0000,1491.0000,1478.0000,982.0000,982.0000,1490.0000,1491.0000
400.0000,87770.0000,11966.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1490.0000,1490.0000
401.0000,88011.0000,11965.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1490.0000,1490.0000
402.0000,88265.0000,11966.0000,22350.0000,45.0000,11.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1490.0000,1490.0000
403.0000,88514.0000,11966.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1490.0000,1490.0000
404.0000,88747.0000,11972.0000,22356.0000,45.0000,1.0000,1.0000,42.0000,0.0000,976.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1491.0000,1490.0000
405.0000,88993.0000,11965.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,1489.0000,1491.0000,1480.0000,978.0000,982.0000,1491.0000,1489.0000
406.0000,89250.0000,11965.0000,22350.0000,45.0000,36.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
407.0000,89505.0000,11965.0000,22350.0000,45.0000,291.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
408.0000,89756.0000,11965.0000,22350.0000,45.0000,542.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
409.0000,90008.0000,11965.0000,22350.0000,45.0000,794.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
410.0000,90261.0000,11965.0000,22350.0000,45.0000,1047.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
411.0000,90570.0000,11965.0000,22350.0000,45.0000,1356.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
412.0000,90840.0000,11965.0000,22350.0000,45.0000,1626.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
413.0000,91077.0000,11965.0000,22350.0000,45.0000,1863.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
414.0000,91342.0000,11965.0000,22350.0000,45.0000,2128.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
415.0000,91588.0000,11965.0000,22350.0000,45.0000,2374.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
416.0000,91833.0000,11965.0000,22350.0000,45.0000,2619.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
417.0000,92083.0000,11965.0000,22350.0000,45.0000,2869.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
418.0000,92336.0000,11965.0000,22350.0000,45.0000,3122.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
419.0000,92571.0000,11965.0000,22350.0000,45.0000,3357.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
420.0000,92812.0000,11965.0000,22350.0000,45.0000,3598.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
421.0000,93061.0000,11965.0000,22350.0000,45.0000,3847.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
422.0000,93315.0000,11965.0000,22350.0000,45.0000,4101.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
423.0000,93617.0000,11965.0000,22350.0000,45.0000,4403.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
424.0000,93875.0000,11965.0000,22350.0000,45.0000,4661.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
425.0000,94124.0000,11965.0000,22350.0000,45.0000,4910.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
426.0000,94372.0000,11965.0000,22350.0000,45.0000,5158.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
427.0000,94618.0000,11965.0000,22350.0000,45.0000,5404.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
428.0000,94911.0000,11965.0000,22350.0000,45.0000,5697.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
429.0000,95158.0000,11965.0000,22350.0000,45.0000,5944.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
430.0000,95410.0000,11965.0000,22350.0000,45.0000,6196.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
431.0000,95659.0000,11965.0000,22350.0000,45.0000,6445.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
432.0000,95888.0000,11965.0000,22350.0000,45.0000,6674.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
433.0000,96135.0000,11965.0000,22350.0000,45.0000,6921.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
434.0000,96445.0000,11965.0000,22350.0000,45.0000,7231.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
435.0000,96678.0000,11965.0000,22350.0000,45.0000,7463.0000,0.0000,42.0000,0.0000,981.0000,1489.0000,1491.0000,1477.0000,982.0000,982.0000,1662.0000,1491.0000
